420	0.005437358150848537  -0.04492008625921226  0.08199736812053497  -0.2641725514790961  -0.20655040822981482  0.5642481636540829  0.6985065656246414  0.0071155703885093504  -0.0028944833582919445  0.03313696339666891  -0.016236245189460277  0.19136730938123409  -0.15980502982183667  -0.0022493150770627945  0.00879071171785404  0.018568844352791596  -0.08409416989618755  0.011764798912382683  0.0020895597005510533  0.0005007714970150381  0.01145255641622593  -0.02943386367220132  -0.0013731526715745409  0.006543566964752434  0.004011637958721996  0.0019154390848729766  0.006253083834578398  -0.01298378703450154
440	0.004798942491076034  -0.0424401439175813  0.08117127798316012  -0.26426999157715747  -0.2065050535894829  0.564068032875081  0.6988952041181251  0.007083601361265073  -0.0030700783933245014  0.033478414389006346  -0.01642125816381594  0.19132278482110696  -0.1598919637174121  -0.002180867281809476  0.008668972848590297  0.018611708222807808  -0.08415936953541502  0.011836576760889785  0.0017142938283052148  0.000611967071663025  0.011279477057937318  -0.0281998316543909  -0.0014181836758112585  0.0072271553713060994  -0.00015882132798167466  0.0018297374805109395  0.007021636559239661  -0.013228777450011426
460	0.004005925726549728  -0.03948443551943848  0.08017710339737585  -0.26437028753396924  -0.20634483754145505  0.5636045429596975  0.6993959354916552  0.007058776120285902  -0.0032592362251118233  0.03392058518734434  -0.016686514467252396  0.19162134499953776  -0.16020635248728687  -0.0021148749733664344  0.00849979125314647  0.018698133743236773  -0.08428033883475122  0.011948945406746266  0.0013685988111068002  0.0007082128409054208  0.011005924084551628  -0.02646589529983139  -0.001498853911239733  0.00830724046755  -0.005531016377088009  0.0016955279728148507  0.00797106162327383  -0.013533486726777705
480	0.0031379294411482796  -0.036151246642737514  0.079143041051808  -0.26456032902813176  -0.20630367113092113  0.563948668875106  0.6994423528599559  0.007041535532794411  -0.003390445155626088  0.034266168950371205  -0.016866280619580214  0.19124172271250997  -0.1600570736711346  -0.002086752685097575  0.008361352384443353  0.018788180232918127  -0.08433122984583849  0.011999015005865638  0.001058911693260062  0.0007801767331204545  0.010672582617272202  -0.02438128191350289  -0.0015840091765026935  0.009525251577478886  -0.011629605998639677  0.0015568870884322599  0.009012452485634431  -0.013854471350906618
500	0.0022685355122064686  -0.032816916761103224  0.07842121393594538  -0.2650398228897139  -0.2062099933964172  0.5647214318491588  0.6988632033415914  0.007044655299080812  -0.003572259338519593  0.03466434117780224  -0.017017257691713382  0.19093166132382625  -0.16013726336212383  -0.0020690445090212183  0.008226790289046384  0.01885925163604108  -0.08437579996980014  0.012109425121169868  0.0008002511232091474  0.0008221796955349619  0.010321728829210619  -0.022182337803879563  -0.0016437227252798325  0.010631635130562976  -0.017737602846236492  0.0014425397617265246  0.010030493611179293  -0.014154027403015189
520	0.0016408444792389372  -0.030538544893454114  0.07786019817391644  -0.26523845130642376  -0.2061543927174186  0.5650855452034381  0.6985850768094468  0.007040775467630618  -0.003652334934879153  0.03480492167562252  -0.017142690117481103  0.1908154219207262  -0.1602015732593003  -0.0020371907892106026  0.00813060207995169  0.01890204809948147  -0.08441373247063597  0.012181427530034372  0.0005560431827320978  0.0008773622030962606  0.010123803547772703  -0.020792983047938262  -0.0016865579079926914  0.011328145585214488  -0.02174979760223752  0.0013554578585221252  0.01072805359013778  -0.01437791440672164
540	0.0010237490875110561  -0.02820069540277064  0.07747367186462543  -0.26550923553293815  -0.20609920036516996  0.5656106305898958  0.6981374525256956  0.00701393364161967  -0.0036930931546304458  0.03493205764672265  -0.01727873136098866  0.19062775177936317  -0.16010482406587798  -0.0020358974720351736  0.008059388055031733  0.01896354323493729  -0.08449265938975789  0.01225638582104392  0.0003092959332935533  0.0009396949483125412  0.009911602424346251  -0.01939806854193409  -0.001745667723145118  0.012146039347273376  -0.025957344489845432  0.0012643254740076606  0.011462268874600036  -0.014603501697293776
560	0.000413203543733859  -0.026059058951913898  0.07734111595107052  -0.2656729737298402  -0.2060729237414839  0.5659936277552131  0.697860220270581  0.006976815821862436  -0.0035919413723764014  0.03492924593750299  -0.017414532518165306  0.1903648611240069  -0.15975268177796081  -0.0020679203764774976  0.00800499845971596  0.019030865965755196  -0.08458281978360838  0.01228130426949843  7.865966110702873e-05  0.0009943885297490367  0.009741414553339748  -0.01811829250959012  -0.0018068474204044227  0.012927940251947989  -0.029840013026452332  0.0011661257814395162  0.012140985225248157  -0.014808623190669657
580	-0.0002892473126573802  -0.023489525908378165  0.0771960565439551  -0.2658154455995126  -0.20603845068619087  0.5663228774422725  0.697581876511911  0.006959892075069749  -0.0035390845562726612  0.034943851648832965  -0.017526233374994957  0.19006229640794128  -0.15943533124872472  -0.0021221336258081605  0.007962125130784032  0.019102293197284178  -0.08464240449496643  0.012298594202136798  -9.020681102171505e-05  0.0010179212187619057  0.009463172650897364  -0.016330041987956026  -0.0018617078865717476  0.013911452434985011  -0.034748499865564914  0.0010609435973717917  0.012943710230186709  -0.015029178892962179
600	-0.0008083392492275242  -0.02165587073223825  0.07737090952779442  -0.26593435663855414  -0.20597693266024455  0.5663656792607694  0.6974108848682063  0.006955394307891781  -0.0034961190643494435  0.034905993374099095  -0.017655260159997743  0.1900996332468183  -0.1592158849873776  -0.0021647789584964775  0.00794290234898096  0.019150314679844484  -0.08475424408402812  0.012340956415969193  -0.00028597652751993785  0.0010576133909545355  0.009328239473371747  -0.015224743567240233  -0.0018916565650455028  0.014439602324178607  -0.03807559524955095  0.001012808744411811  0.01351200212562841  -0.015187845145591492
620	-0.0013277719776091852  -0.019671332197217443  0.07702224844756098  -0.266156589220586  -0.20600211346162847  0.5672892767650675  0.6966767802733892  0.00694609748123671  -0.003472284326584566  0.03491685900968977  -0.017690242512526152  0.18958439543306693  -0.15886474812858165  -0.0021861050363030736  0.00789463178493634  0.01919033729161481  -0.08474983705425747  0.012344351254420542  -0.00042094623774136387  0.0010737833312499223  0.009117489141832295  -0.013877517295692369  -0.0019229670590859285  0.015085450865713057  -0.04171044660877548  0.0009435271646387273  0.014114763138232568  -0.015356376629182834
640	-0.0011098822373708731  -0.020598853180984655  0.0774589011493807  -0.2663187051086248  -0.205994112964701  0.5675845027565946  0.6962956007743271  0.006930441678560224  -0.003471489671729248  0.03486907254008444  -0.017695417150344027  0.18987941107537157  -0.15902496987314568  -0.002169649549796693  0.007939180233780995  0.019152115873953914  -0.08480714479952516  0.01239558128833555  -0.0004864505879963289  0.0010979547378532264  0.009281667357000607  -0.014659737150600302  -0.0018934287271364892  0.014611676701415699  -0.03971514571047244  0.0009875412487830159  0.01381332891486858  -0.015307380357846737
660	-0.0008169647169848847  -0.021682353411089973  0.0777140420239115  -0.2662024737779337  -0.20601768137394785  0.5672551013469037  0.6965820137228669  0.006941036375266264  -0.003388397039339334  0.03469423848626405  -0.017643679988446768  0.19008368531572317  -0.15913602895176931  -0.0021921725809567515  0.00800550912617955  0.019125484951723115  -0.08479944394532872  0.012385173393991767  -0.00036817689524810797  0.0010726410511195522  0.00939226089676539  -0.015360474623266328  -0.0018683734755731913  0.014230293000122858  -0.037741512774666745  0.0010390908272217214  0.013444311402218283  -0.015179122898517104
680	-0.0005471011088366497  -0.022640233013475126  0.07779418020277366  -0.2660471976682575  -0.2060395023242739  0.567065660577106  0.696748020748673  0.007048853345045231  -0.0033748227670591566  0.034571517266287544  -0.01752604066490677  0.19034840561368685  -0.15939902915837806  -0.0022364614102667276  0.008045349976249868  0.01907649614310141  -0.0847221462108186  0.0123700168911164  -0.00015121124901722408  0.0009655025301051355  0.009555167189329234  -0.01596038075257679  -0.0017938449856290273  0.013348061638196669  -0.035798914069044716  0.0011494214970375733  0.01315404753109866  -0.01509119268617157
700	-0.0004030066097369765  -0.02334967753813562  0.07799392214183117  -0.2657168045448569  -0.2061428483737712  0.5669787695155054  0.696975247404809  0.0073053095583177465  -0.0033597437944725642  0.034269024291481084  -0.017275650591033007  0.19048820947514644  -0.15949047781013523  -0.0023425534488095232  0.00816490902338427  0.01892842217426063  -0.08457491030347662  0.012328674749837041  5.011124689642652e-05  0.0007485624554124364  0.009967667243640978  -0.01662482380592597  -0.001584929019536029  0.01134397471041807  -0.03365264105665105  0.0014062586321630407  0.012913203772582345  -0.015077962410634829
720	-0.00024199369560763144  -0.024075093162306344  0.07815472633528107  -0.2653513840565152  -0.20620071563642406  0.566622099529825  0.6974052769676498  0.007417212277129576  -0.0031991155192330786  0.03391396804057756  -0.01715400308003207  0.19067605407832933  -0.15944335742876792  -0.00243936342624874  0.008235022102275695  0.018901142697093892  -0.08451714838801239  0.01225822750459431  0.0002669883385948678  0.0006190470747709602  0.010160589188633247  -0.01705594535500685  -0.0015264866811270357  0.01051518833334199  -0.03217490517990184  0.001497060628597846  0.012736016463305175  -0.015051423273191694
740	-0.00013967840633772338  -0.02475931902537415  0.07830615639795648  -0.2651239693135716  -0.20625998246655255  0.5666351404464415  0.6975473588253703  0.0076066385389282135  -0.003252905365755306  0.03379583471879919  -0.016961745828098552  0.1906249014369441  -0.1594599497068129  -0.0024779961531175786  0.008306219444635587  0.018754591914925747  -0.08437702038906478  0.01222794510654109  0.0003649255250898409  0.00046971074252384913  0.01051179672283488  -0.017711848115921597  -0.0013660742154976357  0.009001925239929388  -0.030308722444636404  0.0016572158174436571  0.012558862573738824  -0.015081373432077608
760	-1.0250205231291863e-05  -0.02544665379159137  0.07827097459716473  -0.264869894242396  -0.20635171755454187  0.5666386940889212  0.6977788408294009  0.007743089484550686  -0.003318786682221232  0.03371731312583106  -0.01676000792721769  0.1903754691953251  -0.15938298915009497  -0.00248245090768716  0.008368750621801247  0.018605997440464338  -0.08422075628496051  0.01218313930721656  0.0004240532247442394  0.00035216320806571175  0.01082405674204713  -0.01839708841610869  -0.0012262107861386563  0.00776518312398723  -0.028509196451964397  0.0017680153978903372  0.012393762808472512  -0.015121437739999835
780	8.54980845512303e-05  -0.025976588169674693  0.0783463629130195  -0.2648941758825535  -0.2064411844296926  0.5674126216753946  0.6972519556144565  0.007902535798967046  -0.0034189256555983076  0.03372046670986532  -0.016555420747836225  0.19010050668313666  -0.15933867587525408  -0.0025036048880945306  0.00841743893264204  0.018478698203795395  -0.08409035969953191  0.012181762992796864  0.0005053030874470553  0.00021949525064897526  0.011111641926126074  -0.018931204240904737  -0.0010823704935827424  0.006448093993129991  -0.026911350698809275  0.001905057143694574  0.012244365335278968  -0.015153737439665487
800	0.00019602879405075142  -0.02647479222141554  0.0782173633651076  -0.2645511983436284  -0.2064313564238316  0.5666560582563257  0.6979320404077897  0.008030071916703317  -0.003433536317709519  0.033604471784968865  -0.01644591446131003  0.19039285198617048  -0.15956548884365018  -0.0025240756827314857  0.008483595250732967  0.018356634481760305  -0.0840033209729931  0.012176137412791468  0.0005348713023173981  0.00012540711559294582  0.011402738925027493  -0.019540708095140264  -0.0009621821220317621  0.005261420123878478  -0.0253669663532759  0.002032669388288462  0.01209936947479842  -0.015170333598248879
820	0.00031088231795316695  -0.027033338366010812  0.07829583460545533  -0.2645155498669226  -0.20653437119936302  0.5671817237558139  0.6976494574532208  0.008114014381585146  -0.003468249578099055  0.03353227348007897  -0.016280337515047705  0.1900411787598942  -0.15941345617492064  -0.002527308908087527  0.008537793314012042  0.018238505380042156  -0.08388706060342789  0.012152622270502195  0.0005521952689632201  6.142276274512784e-05  0.011623994299110443  -0.02010744094124495  -0.0008714663092492996  0.004416785978474666  -0.02394422320074815  0.002098224472655317  0.011968558402760149  -0.015192539153016374
840	0.00043384166904752254  -0.027564658283758006  0.07828940670638249  -0.2642971114415159  -0.20661092537268047  0.567121017627925  0.6978373250880955  0.00820123043353995  -0.003458132048217164  0.03339845804209397  -0.016149204026076554  0.18994067987295718  -0.15931772850743747  -0.002549740627372275  0.0086026253459902  0.018160383782221578  -0.08381547695209843  0.012122524426550077  0.0005977663161266056  -1.4373780456398384e-05  0.01183899720350797  -0.02061246333475919  -0.000798044927967156  0.003637216849396642  -0.02265946064657809  0.0021767863866242465  0.011844817366737277  -0.015212967317105487
860	0.0005534038832166515  -0.028088377998170856  0.07822049061242556  -0.26407782096507565  -0.20664748953165477  0.5669624075295895  0.6980504471270825  0.008281248317779103  -0.0034919525923159493  0.03335830696044986  -0.01605300823914064  0.18997374522346164  -0.15932828682544722  -0.0025679142220472535  0.008633786980172252  0.01811668059436659  -0.08376798943028946  0.012097438127539545  0.0006762347647195819  -0.00010117048968296319  0.012034383333219349  -0.021059481554050248  -0.0007350767997380837  0.002928367479200965  -0.02142694212692694  0.0022438100934334296  0.011723959865159311  -0.01523652640216028
880	0.0006105349865385487  -0.028437157588419026  0.07810801933577538  -0.263835122490798  -0.2066987669499679  0.5667587176189189  0.698365632561625  0.008354828000136072  -0.0035172222444208342  0.033331244793127254  -0.01595911679262086  0.18984889915150663  -0.15928674939628706  -0.0025794089876272144  0.008647301499739142  0.018075715104982695  -0.08368708166000303  0.012059944833635835  0.0007201790249592866  -0.00016194732345365837  0.012191567069637456  -0.021379315271583606  -0.000692511707695959  0.002344902033869003  -0.020505100278284484  0.002293650542256845  0.011647850409558572  -0.015273245904291929
900	0.0005940790166159067  -0.028319274647949973  0.07785470903809644  -0.26366111298963835  -0.20669931725668353  0.5664287131336776  0.698708872887909  0.008329742104167337  -0.0034878217061573872  0.03335732334081039  -0.016001477637537946  0.18987755725829703  -0.15925651578935054  -0.0025796351051304064  0.008596065319272624  0.018144328284493857  -0.08370364122536723  0.012055658864567763  0.0008070110097029225  -0.00016163081253202648  0.01210054292495327  -0.02123629316774354  -0.0007512975427899132  0.0028353576296702605  -0.021140421152030697  0.0022118130293168324  0.011770819163471355  -0.01529912492903874
920	0.000407377863023294  -0.027324009060582542  0.07728609125410493  -0.26351839468041666  -0.20658776591594502  0.5655887683347923  0.6993812085777424  0.008342518907871271  -0.0035117643384106707  0.03342465085256021  -0.016112366468937645  0.1901269512082717  -0.15936211050434276  -0.0026026137566883176  0.008565289654431468  0.018201613246186826  -0.08382204403215676  0.012200015628662887  0.0007998608972570536  -0.00011985535164735945  0.012003848406072777  -0.021093873744094223  -0.0008235649625564183  0.003573731683337797  -0.023540323041550553  0.002142877606088976  0.012192402332892581  -0.015319096964312637
940	0.0006354586410017834  -0.028166142209848206  0.07739403733900233  -0.26345817714253916  -0.2066452265575316  0.5657126056760423  0.6993483014820195  0.008386614436070151  -0.0035499369157433827  0.03340022608280676  -0.016041912632190927  0.18993455124935008  -0.15921863560902924  -0.002601113735045609  0.008613343151947596  0.018144904460847246  -0.08382238938894714  0.012257036601592868  0.0007776871983852791  -9.985740219186366e-05  0.012210411442043547  -0.02220554062975191  -0.0008085113544733986  0.003106205474702408  -0.021953028968097612  0.002195910679021794  0.012017111416335852  -0.01525510323721795
960	0.000740747306017454  -0.02876457787068952  0.07745877267830305  -0.2632883830858433  -0.2066494266012894  0.5654728472795147  0.6995350913296088  0.008447802906676695  -0.003592947830538017  0.03335523347091035  -0.015966323896774447  0.19007900131747052  -0.1593351043220826  -0.0025903765786704394  0.008652759003057755  0.018075930568110517  -0.08379997804223033  0.01227071400441763  0.0007931307525627698  -0.00015363874475844724  0.012401444199441513  -0.022727000124932308  -0.0007507787009900798  0.002556310823161178  -0.020724798080846034  0.0022305194632006855  0.011899800618609489  -0.015283530474315906
980	0.000945716064521878  -0.030158374912337495  0.07788014472844915  -0.2631459943525028  -0.2066522407882332  0.5655566953847726  0.6993778126758715  0.008585169446668622  -0.0036983738728192405  0.03328088813210784  -0.01586942077279161  0.19023590775611257  -0.15943908512656568  -0.0025681643491274973  0.008696958480055639  0.017996035621325766  -0.08378413479955782  0.012324056324937776  0.0008035858333147849  -0.00015485601997567783  0.012556277217060858  -0.023583549613608826  -0.0007462832704690274  0.0021607039894803253  -0.018956027155361585  0.00226226933045178  0.011691952790011576  -0.015283739920054716
1000	0.0012342007087404912  -0.03226416559503741  0.07844540027050145  -0.26283175022030386  -0.20665923707905237  0.5654850288465623  0.6993130067630854  0.008835003960919994  -0.0038507450226351503  0.03316818731967291  -0.01572638726231279  0.1905705869460611  -0.15955638610909162  -0.002541179576028542  0.008735990189813851  0.01788982122378156  -0.0837509660654594  0.012380005576532068  0.0008630601297391644  -0.0001517965959316238  0.012715416467738301  -0.02462800584297844  -0.0007525278680410724  0.0016417440080220003  -0.016635055585238888  0.002322074722909757  0.011390826680216619  -0.01526764347736477
