31	0.058860943410777  0.025041180697595984  -0.04208346189484961  -0.03744942762473827  -0.016050177593589125  0.4659056336470254  -0.2147408780281144  -0.10720116211207703  -0.04956105523426203  0.07788471049846951  0.1912894228276734  -0.1395262760866282  0.011557150361211401  -0.09813363968252024  0.03783545939121944  0.0068358309816602255  0.05585442661827614  -0.15149512738642806  0.2614112771291079  -0.05997682481819394  -0.17834857073617869  0.060888669164793796  0.03777245264113201  -0.009529993082813437  -0.10617868495950633  0.1526616972526303  -0.22533696280007257  0.22165600435907187  0.10413582422819098  0.020519126479172846  -0.27774415819958104  0.06920229468052086  -0.20270097765243103  -0.16877264238953443  0.04464609962326059  0.16926192540413973  -0.02697653955515427  -0.03227630527077916  -0.007098631223386856  0.2077069000641002  0.2670558067057954  -0.11202182275864747  -0.19136438768547517  0.044403936814849  0.10780921763478615
32	-0.058787310979837124  -0.025142873878166574  0.041908914430054435  0.03782423013376252  0.01593652006263085  -0.46549923425317763  0.21437437677542437  0.10653086393434871  0.05000685492118106  -0.07822248614502515  -0.19121672796441494  0.1386608012858106  -0.011265301460962173  0.09720349719694676  -0.03679498045592246  -0.004564588356986785  -0.057661485718685124  0.15152091111154942  -0.2607088883315211  0.05980708164708139  0.17821647440250626  -0.06106958321910906  -0.03869183424744192  0.010345566443338746  0.10650772823656363  -0.15271960343933474  0.22587627900317364  -0.22214823660245744  -0.10488641487332187  -0.019955326925471265  0.2782178276851525  -0.06908777925155543  0.20325023741379608  0.16849524525750081  -0.044086589798278036  -0.1692214911671312  0.026961388874751625  0.03256968786410196  0.006847134089292623  -0.20811978575875267  -0.26732180973137615  0.11155275450775176  0.1915115402227784  -0.04421146861700085  -0.10775644134684145
33	-0.05873624363898006  -0.025072956420027187  0.04203083436399032  0.037474582353009565  0.01605852693877473  -0.46583606937432853  0.21470464825050284  0.10713312957209123  0.04959475196629664  -0.07784679497755209  -0.19117628459410718  0.13930622400693216  -0.011530465044135779  0.09824540899904588  -0.03783503228816829  -0.0064240101238153356  -0.05622843756496772  0.1514849007980929  -0.2611376337642551  0.05992775183716598  0.17803648961330215  -0.06077591708621294  -0.03797421909916055  0.009760750669446455  0.10625720343658447  -0.1526655157159041  0.2254566804457665  -0.22174444240496682  -0.10427933901567457  -0.020437138730076635  0.2777814066472803  -0.06939718227243993  0.20292748317674303  0.16868996231317637  -0.04441044487213502  -0.1691568411966091  0.02693813735862752  0.032396432297025095  0.006959492425861419  -0.20794615662345595  -0.2672187554803611  0.11197798954827824  0.1915036389275628  -0.0444010444413073  -0.1077661420906007
34	0.058752615062653064  0.024938143637236086  -0.04218064724286223  -0.03733299719922221  -0.016092238144295057  0.4663931357592767  -0.21508047822972065  -0.1077091816772231  -0.049236292448810434  0.07774280148341305  0.19097687706847855  -0.13940294064393105  0.011514893934895654  -0.09920827634754319  0.038603638972767335  0.008382935120164239  0.054636689617407974  -0.15131905442951324  0.26121561472385696  -0.059901265179513385  -0.1780053245862487  0.06067686644489395  0.037200053667136544  -0.009064374034195558  -0.10607260342817425  0.15262915430590832  -0.22509067171008698  0.22144495885877116  0.10354741055304637  0.020998703327524987  -0.2775605980648416  0.0692631354665839  -0.2024656259551425  -0.16884023123694195  0.04495721116522984  0.1692884864503308  -0.0270192391167927  -0.03219255568226228  -0.007211759946921056  0.2077062617191245  0.2670756488517374  -0.11244929162775695  -0.19148203362614194  0.04456655573701386  0.10792496374298265
35	-0.05869349113927803  -0.025051045230392463  0.042159617578317085  0.037299308311885486  0.01607983083731548  -0.46595927786707514  0.21481397964291948  0.10728865683572442  0.04948006206920354  -0.07789616569983325  -0.19129212734987552  0.13927912451028293  -0.011509100764224676  0.09871751378771466  -0.038078870881013395  -0.006643145157882537  -0.05613707517584194  0.15149638666132084  -0.26087361443351675  0.059861608864783034  0.17772556677395196  -0.06068260496620144  -0.037984158042239466  0.009827133796268425  0.1061852134919637  -0.15261734040103292  0.22532541252069632  -0.2216807027617602  -0.10405045595729413  -0.020562370321654963  0.2776747130146776  -0.0694179777367151  0.20291584644340868  0.16836253715310398  -0.04415794060558229  -0.16916966425352575  0.02697383531899486  0.03255951899193344  0.006842874265108985  -0.20808630841025905  -0.2674248887452921  0.11201670938813271  0.1916658623166186  -0.044465057223713085  -0.10791257193848533
36	-0.05829915187042897  -0.025145312741001208  0.04214743037806186  0.03747122641320409  0.01605368588166114  -0.4676758497954869  0.21572317256872214  0.10797903504063161  0.04927874851441706  -0.07734793438613366  -0.19025189846366164  0.1375134977848067  -0.011094821813184273  0.10262007105364877  -0.04002239537885063  -0.00883200873122518  -0.05504150683749799  0.1506034058862726  -0.259481926176163  0.059520318022867155  0.17600692334836313  -0.0600021026584543  -0.03713193216453521  0.009408887632236193  0.10609443829484795  -0.15252213795598407  0.2248676632326554  -0.22133529323208398  -0.10289952190453547  -0.021468810314000098  0.27673595939254986  -0.07037629789198854  0.20283339814566917  0.16789097701626463  -0.04368035396093511  -0.16898702143259745  0.027048735795028492  0.03272919696416946  0.006679795605941982  -0.2087380585576982  -0.26814333288935926  0.11250754906767073  0.1921952074730232  -0.04479517628199823  -0.10843203332871396
37	-0.05827365517506982  -0.025086121025900715  0.04224385377154006  0.037316038890970356  0.016116908926999705  -0.46835500235818894  0.2161679607084591  0.1084618272229831  0.049020870510371815  -0.07710913754032826  -0.19001966147572164  0.13743207980723474  -0.011070579894958724  0.10422829620613736  -0.04113360415495318  -0.010586767853619951  -0.05377305350059363  0.15041951665778575  -0.2594021176980315  0.059479129268755364  0.17551918338381964  -0.059667278735605705  -0.036435703598920434  0.008876209997679362  0.10592089994796629  -0.15252042232396434  0.22441817839553174  -0.22097233597607788  -0.1021196308068481  -0.022087940597697128  0.27636227511048006  -0.07061351915512247  0.20249881254269156  0.16789291887758506  -0.04388700611202961  -0.16900871592602204  0.027094143774419308  0.03262936795132098  0.006781556421198752  -0.20870805094669193  -0.268227371753307  0.11283602012775183  0.19218566576603116  -0.044931369784188234  -0.10846377498709837
38	0.05853847043957187  0.02506782659981342  -0.04204232875249432  -0.03797250120543119  -0.015897019833386494  0.46750044966914434  -0.21548023982638073  -0.1074365673918627  -0.0496551077233039  0.07775529859780145  0.1900618696143424  -0.13694272222152393  0.010774309634706658  -0.10145143239322281  0.03903345597402096  0.007996171992192777  0.0554630282532047  -0.15056982904560723  0.2593266289218357  -0.05941129384249936  -0.1766855943294433  0.0604716941867506  0.03736913635801672  -0.00944976140431546  -0.10638362460755721  0.15261642016315188  -0.22494614790444406  0.2215545460335657  0.10289571102873923  0.021425090500151383  -0.27734510692733255  0.069523326128419  -0.2027746375870014  -0.167888287773419  0.043985737748660894  0.16940492162906082  -0.027198555471416565  -0.03271449176487344  -0.0068669861949639125  0.2086790406867496  0.2681830290281728  -0.11243699815143117  -0.19216330615349253  0.044657095076358434  0.10842774679403125
39	-0.05856321525564935  -0.02510683491619284  0.04197571070561971  0.03809160711656584  0.015855746811569194  -0.4673181319088956  0.21533677844064936  0.10711794945616548  0.049858253607880015  -0.07790729098754004  -0.1902313186716215  0.1368562071138746  -0.010693346770812765  0.10111307502366722  -0.03871130772380308  -0.006936844894099731  -0.056308475359200846  0.15075873118352012  -0.25922605390755404  0.059376811205575135  0.17665596029036879  -0.06051098894765981  -0.03780095036483954  0.009826197165565908  0.10640062688153838  -0.1526247019659633  0.22507340909515397  -0.22165594652726217  -0.10325006375021115  -0.0211300299849843  0.2774990947435953  -0.06944928972637482  0.2029048574079583  0.16777752444379848  -0.043785095473635856  -0.16939220783410816  0.027194134233691655  0.03281992184946907  0.0067699668792210455  -0.2087385327400098  -0.2682909213141434  0.11216903205941928  0.19210808841554225  -0.04454434232709067  -0.10822748748322458
40	-0.05836391337671635  -0.02518067500038197  0.041857632446362605  0.03844004522091162  0.015756017958309727  -0.46764414111615366  0.21538617028444204  0.10701992842107164  0.050020238533816666  -0.07797923657798067  -0.18976071207272693  0.13594414642459807  -0.010431554567620611  0.10126783142892906  -0.03839138171691775  -0.006551641190569725  -0.056724482615351776  0.15043062168792387  -0.25860695155305347  0.05921237519456696  0.17660756014233012  -0.060702905461329074  -0.037979022119314615  0.009987510775464848  0.10667627905098695  -0.15261352151080562  0.22516403290804266  -0.2218379367244352  -0.10322205036493641  -0.02110367966367217  0.2776630136319313  -0.0691693637627836  0.20298368063552874  0.16741736618056619  -0.04353514784205656  -0.16953871642027363  0.02728977434036386  0.033002621762425695  0.0067061159964586494  -0.20895322919043288  -0.2684303065546164  0.11213440455002432  0.19231369337986318  -0.04454941036325243  -0.10850622671266905
41	0.058247924759916296  0.025264132107500382  -0.04177849158061069  -0.03852905496723056  -0.015740914974299528  0.46767948041253243  -0.2153693640011165  -0.10687850107157208  -0.050150389981092905  0.07784742482531952  0.18959012151200597  -0.13569166872468622  0.010394301378104046  -0.10151216956024227  0.038405229664635686  0.006242369540721622  0.05709728928665591  -0.15033787335158497  0.25842554820470626  -0.05918187273725427  -0.17641418882240908  0.06065919133797189  0.038092633697288464  -0.01013774791372479  -0.10682757232570812  0.15261364651456202  -0.22507705276217704  0.2218320449213682  0.10319337008147449  0.02107661772465298  -0.2776494491971159  0.06926428046309842  -0.20310568954703598  -0.1672645176218391  0.043307662172070965  0.1695383152287497  -0.02729317628553825  -0.03311095851505218  -0.006611591379828519  0.2091545671394623  0.2686698611848766  -0.11211383996966362  -0.1924701595265469  0.044566418270663946  0.10855244112000607
42	-0.05774804411000704  -0.02523000275415437  0.041960038707063226  0.03846636422945927  0.015745345084924887  -0.4698248971583021  0.2165809736172603  0.10834289453869739  0.049419003521706466  -0.0772943800799821  -0.18842417547932097  0.1341704104505717  -0.010069969333485118  0.10595055966226485  -0.04086299047948654  -0.010344962360553822  -0.05440869599392629  0.14923439273722747  -0.2570996512824502  0.058852022239134445  0.17477039919234352  -0.05998215294032327  -0.0365629140981481  0.009111166711798646  0.10641748361940434  -0.15238918605727594  0.22457879395206337  -0.22131975326459033  -0.1015340084303604  -0.022444441727548642  0.27639991265686226  -0.07022138085897935  0.20265486427872484  0.16683342761504139  -0.04312082009596742  -0.16935140141116595  0.027417652385122723  0.033141062639579014  0.00659019064954174  -0.2095622123040239  -0.2690695996403961  0.11299010001940306  0.19301373216686926  -0.04507552307107589  -0.1093955985468715
43	-0.057816423973336355  -0.025284925033516405  0.04181001397933089  0.03857315809174008  0.015714088945943637  -0.4687054839333028  0.21593516215389447  0.10768474475284749  0.049724812464331775  -0.07749935842004986  -0.1887447457492912  0.13469503757201906  -0.010235605370870501  0.10360811992544142  -0.0395097518843978  -0.008300025267727888  -0.05574982377627015  0.14958552352769747  -0.2575667831986237  0.05899788247234828  0.17553326021099164  -0.06035429378747741  -0.03733024996868513  0.009652879389659778  0.106670753195138  -0.15243270331390993  0.22504547760303203  -0.22166634963630016  -0.10242961523994967  -0.021779778376811255  0.27690434675786035  -0.07003440596313602  0.20305681194654654  0.16703386804777523  -0.043007598954870316  -0.16933244085717336  0.027337390443902466  0.03318303926747673  0.006509092428631102  -0.2096061197134573  -0.2689535852898988  0.11266731827326236  0.19302249014594067  -0.04491463156083783  -0.10924941341774413
44	0.05801004403015082  0.025255550030067252  -0.041823833092724465  -0.0385533909628124  -0.015704372263684853  0.4680406372754133  -0.21556769654574026  -0.10720013631136109  -0.049956946324024754  0.07781101729391145  0.18930151101047404  -0.13516597409669368  0.010304227003534462  -0.10236864458914036  0.0387956821464547  0.0067989296963941225  0.05679859220242987  -0.15005182118216073  0.2578317998781179  -0.059059893816275334  -0.17583738289510742  0.06049239801132855  0.03791922595003427  -0.010106741113124727  -0.10665251900610762  0.1524608661932768  -0.22525071469692803  0.2218396764160041  0.10303253770417217  0.021268983561158184  -0.27725330320314096  0.06975448976334732  -0.20323679322778385  -0.16710248706041192  0.04298653402746977  0.16934239922186875  -0.02729628971493588  -0.033221469964500455  -0.00646792350116128  0.20950110379797487  0.2688788133967872  -0.1123149805706513  -0.19285107993352893  0.04472991699608623  0.10892291681939058
45	-0.05798767566888566  -0.025269992910152157  0.04183637972288643  0.038808692422648776  0.015581719888334858  -0.46835862040932974  0.21563630538730097  0.1071858504443506  0.050022677367748354  -0.07809672932500783  -0.18906032120178207  0.13405458880344143  -0.009932685832186965  0.10265445571958443  -0.0385054029387491  -0.006474456213588522  -0.057148835203278174  0.14971584565669097  -0.2569460203924512  0.05882753603186056  0.1755460249789662  -0.06061356286353769  -0.03811793210381578  0.010325477442997472  0.1068206766697015  -0.15246703393417738  0.22541956394357832  -0.22208117903255797  -0.10292899899805288  -0.021343348165278667  0.27734915112249287  -0.06960829539336319  0.2034403653779273  0.16656758434946523  -0.04246241890068249  -0.1694412217959731  0.02739123315199981  0.03350791953278449  0.0062942474110886945  -0.20987441828628337  -0.2691201191230827  0.11215550009320539  0.1931207432126471  -0.044715588603947344  -0.10930671255188504
46	0.058030576609444044  0.02537928794615128  -0.04166479864407623  -0.03893438459310019  -0.01557915290333212  0.4676592535089783  -0.21520977153659712  -0.10658832790553245  -0.0503796139155223  0.0780430073850837  0.1891909790434269  -0.13432389505533268  0.01006770312187119  -0.10145944045471553  0.037761621246297235  0.004990388128902759  0.05828855158055938  -0.149900484034888  0.257250432673548  -0.05894183274525337  -0.17586563309095285  0.06076243889961547  0.0386393715186312  -0.010755000613662843  -0.10700709277846464  0.15250608711131894  -0.2256082672799223  0.22224406509718464  0.10342968048943521  0.020942827686981667  -0.2775961657420063  0.06968279500665361  -0.20374361570812008  -0.16667623126564166  0.04226964004066264  0.16938442206221746  -0.027316659133511834  -0.03354266679724152  -0.0062046079729000565  0.20997872962890454  0.26923971355020077  -0.11192644543654137  -0.19314418186285748  0.044614998360475035  0.10916239536002305
47	-0.05785924245185336  -0.02540902173773642  0.04180057260342468  0.03851218844986911  0.01568952639287979  -0.4680880188478751  0.2155821137832947  0.10718412733261781  0.04998730349373267  -0.07766771020445885  -0.1893087940057561  0.13476679118699492  -0.010282598675651887  0.10312290778362755  -0.03903276848061944  -0.006374849399161485  -0.05744696726236152  0.14988493367686734  -0.25735842168953194  0.0590085058511998  0.17517235817898064  -0.06028612626879965  -0.03819526280527429  0.010521202763585936  0.10674741392705592  -0.15243045359137417  0.22507060020404093  -0.2217955018211194  -0.1029118361931714  -0.021281803854062916  0.27708952586715835  -0.07022070652905368  0.2036154728975367  0.16647448628720193  -0.042045483476009435  -0.1692171780526648  0.02727296772309661  0.0336098845434716  0.006074480900097482  -0.2100656620617176  -0.26934475294357846  0.1121186996213437  0.1932667285957968  -0.04478234084247136  -0.10923718049141512
48	0.05786689789094874  0.02541382002347323  -0.04177941024885522  -0.03864268620233808  -0.015644365407482236  0.4683163586070896  -0.21566964680372136  -0.10718423461848335  -0.05002790550604916  0.07765226397574468  0.18909046975834987  -0.13426387377841223  0.010105064288014408  -0.10355043417372033  0.039142524463548135  0.006523077579837174  0.057386143298954306  -0.14971521049414457  0.257040732659813  -0.05890966649700952  -0.17497367263301736  0.060247554016458905  0.03811118764235907  -0.010474359608186124  -0.1068341759444155  0.15245074088698649  -0.22503684660672654  0.22180750195920637  0.1027795120639854  0.021385048176764978  -0.27704570339986156  0.07026503519607337  -0.203642560078143  -0.16645031000152796  0.04204098839169892  0.16923077259712713  -0.027296637202912217  -0.033622988960003417  -0.006080367208065707  0.21017459190376306  0.26947962637667655  -0.11219440473849807  -0.1933644839464876  0.044813530638929976  0.10931264515806313
49	0.0576758044470059  0.02534556543192123  -0.041900791015369344  -0.03837401264257581  -0.015731289202973096  0.46921052576280653  -0.2162859172117181  -0.10817737959029666  -0.04941779419327274  0.07724769672360358  0.18861662764473763  -0.13420739654214117  0.010140099956647563  -0.10542928969715147  0.04056935292347507  0.009249709027847386  0.05529653347531657  -0.14931755137268804  0.2569874417347898  -0.058883134539664435  -0.174490115125431  0.059872409632767264  0.03706712378518899  -0.009630959482763105  -0.10654593765151331  0.15239436946686166  -0.22475620335257504  0.22144002431551554  0.10198555319539374  0.022128535461442778  -0.27637751561994717  0.07078613784106984  -0.20324655354449048  -0.16664533476192317  0.042396804829207727  0.16907456950347516  -0.027285816673785778  -0.0334007610367069  -0.006230125781919519  0.21006349641691371  0.269293167454904  -0.1128145457371797  -0.19343265707105586  0.045110705236464134  0.10957841275345935
50	0.05784267218853331  0.025269158989126395  -0.04188345435956132  -0.03864771827516483  -0.0156193416082241  0.4689393365227309  -0.21605553328447774  -0.10780444325560869  -0.04962893158121497  0.07773055880051413  0.1887400828475152  -0.13375471898998376  0.009886691745662726  -0.10455144928610971  0.03981037098100317  0.00812618203129692  0.05602795151687073  -0.14945134977387203  0.25663996404096684  -0.05875921397085429  -0.1746338541567694  0.06007951241492715  0.03749046783741653  -0.00994389031372677  -0.10659445664804292  0.1524185960089517  -0.2251473334200028  0.22174635583841923  0.10239681462804136  0.02184835432763968  -0.2767158972414689  0.07046577119597097  -0.20342787255617772  -0.16664776000496528  0.04238630350780123  0.16913139544416556  -0.02731553409140489  -0.0334554885845811  -0.00622286965810808  0.21013116645542607  0.2693185797524789  -0.11261326210589917  -0.19342579381865446  0.04498248828580986  0.10951989180337492
